row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,profit_margin,order_year
8056,CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,united states,Los Angeles,California,90049,west,FUR-BO-10004695,furniture,bookcases,o'sullivan 2-door barrister bookcase in odessa pine,307.666,2,0.15,28.9568,0.09411764705882353,2015
8057,CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,united states,Los Angeles,California,90049,west,OFF-ST-10000736,office supplies,storage,carina double wide media storage towers in natural & black,728.82,9,0.0,29.1528,0.039999999999999994,2015
8058,CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,united states,Los Angeles,California,90049,west,OFF-BI-10001617,office supplies,binders,gbc wire binding combs,41.36,5,0.2,13.959,0.3375,2015
8059,CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,united states,Los Angeles,California,90049,west,TEC-PH-10003589,technology,phones,invisibleshield by zagg smudge-free screen protector,43.176,3,0.2,15.1116,0.35,2015
8060,CA-2015-121188,2015-08-28,2015-09-04,Standard Class,CB-12025,Cassandra Brandow,Consumer,united states,Los Angeles,California,90049,west,FUR-FU-10003981,furniture,furnishings,eldon wave desk accessories,4.16,2,0.0,1.7472,0.42,2015
8061,CA-2015-156013,2015-09-20,2015-09-26,Standard Class,TC-20980,Tamara Chand,Corporate,united states,Long Beach,New York,11561,east,OFF-PA-10001970,office supplies,paper,xerox 1881,61.4,5,0.0,28.858,0.47000000000000003,2015
8062,CA-2015-156013,2015-09-20,2015-09-26,Standard Class,TC-20980,Tamara Chand,Corporate,united states,Long Beach,New York,11561,east,OFF-BI-10002437,office supplies,binders,recycled premium regency composition covers,24.448,2,0.2,8.8624,0.36249999999999993,2015
8063,CA-2016-132997,2016-11-07,2016-11-09,First Class,LW-17215,Luke Weiss,Consumer,united states,Rochester,New York,14609,east,TEC-PH-10000586,technology,phones,at&t sb67148 synj,263.96,4,0.0,71.2692,0.27,2016
8064,CA-2016-132997,2016-11-07,2016-11-09,First Class,LW-17215,Luke Weiss,Consumer,united states,Rochester,New York,14609,east,TEC-PH-10003811,technology,phones,jabra supreme plus driver edition headset,359.97,3,0.0,100.7916,0.27999999999999997,2016
8065,CA-2016-132997,2016-11-07,2016-11-09,First Class,LW-17215,Luke Weiss,Consumer,united states,Rochester,New York,14609,east,OFF-PA-10004983,office supplies,paper,xerox 23,12.96,2,0.0,6.2208,0.4799999999999999,2016
8066,CA-2016-132997,2016-11-07,2016-11-09,First Class,LW-17215,Luke Weiss,Consumer,united states,Rochester,New York,14609,east,OFF-ST-10003479,office supplies,storage,"eldon base for stackable storage shelf, platinum",116.82,3,0.0,5.841,0.05,2016
8067,CA-2016-132997,2016-11-07,2016-11-09,First Class,LW-17215,Luke Weiss,Consumer,united states,Rochester,New York,14609,east,OFF-BI-10004318,office supplies,binders,ibico eb-19 dual function manual binding system,276.784,2,0.2,89.9548,0.325,2016
8068,US-2015-160563,2015-10-20,2015-10-24,Standard Class,NS-18640,Noel Staavos,Corporate,united states,San Francisco,California,94109,west,TEC-AC-10002567,technology,accessories,logitech g602 wireless gaming mouse,239.97,3,0.0,86.3892,0.36,2015
8069,US-2015-160563,2015-10-20,2015-10-24,Standard Class,NS-18640,Noel Staavos,Corporate,united states,San Francisco,California,94109,west,FUR-FU-10001731,furniture,furnishings,acrylic self-standing desk frames,16.02,6,0.0,6.0876,0.38,2015
8070,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,united states,Huntsville,Texas,77340,central,OFF-ST-10002743,office supplies,storage,safco boltless steel shelving,454.56,5,0.2,-107.958,-0.2375,2017
8071,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,united states,Huntsville,Texas,77340,central,FUR-FU-10002116,furniture,furnishings,"tenex carpeted, granite-look or clear contemporary contour shape chair mats",141.42,5,0.6,-187.3815,-1.325,2017
8072,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,united states,Huntsville,Texas,77340,central,FUR-CH-10003199,furniture,chairs,office star - contemporary task swivel chair,310.744,4,0.3,-26.6352,-0.08571428571428572,2017
8073,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,united states,Huntsville,Texas,77340,central,OFF-AR-10003158,office supplies,art,fluorescent highlighters by dixon,12.736,4,0.2,2.2288,0.175,2017
8074,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,united states,Huntsville,Texas,77340,central,OFF-BI-10000301,office supplies,binders,gbc instant report kit,6.47,5,0.8,-9.705,-1.5,2017
8075,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,united states,Huntsville,Texas,77340,central,OFF-BI-10000343,office supplies,binders,"pressboard covers with storage hooks, 9 1/2"" x 11"", light blue",13.748,14,0.8,-22.6842,-1.6500000000000001,2017
8076,CA-2017-151750,2017-01-01,2017-01-05,Standard Class,JM-15250,Janet Martin,Consumer,united states,Huntsville,Texas,77340,central,OFF-AP-10004708,office supplies,appliances,fellowes superior 10 outlet split surge protector,15.224,2,0.8,-38.8212,-2.55,2017
8077,CA-2015-106187,2015-06-23,2015-06-29,Standard Class,RF-19345,Randy Ferguson,Corporate,united states,East Point,Georgia,30344,south,FUR-FU-10000794,furniture,furnishings,"eldon stackable tray, side-load, legal, smoke",27.42,3,0.0,9.3228,0.34,2015
8078,CA-2015-106187,2015-06-23,2015-06-29,Standard Class,RF-19345,Randy Ferguson,Corporate,united states,East Point,Georgia,30344,south,OFF-BI-10004519,office supplies,binders,gbc docubind p100 manual binding machine,165.98,1,0.0,74.691,0.45000000000000007,2015
8079,CA-2015-106187,2015-06-23,2015-06-29,Standard Class,RF-19345,Randy Ferguson,Corporate,united states,East Point,Georgia,30344,south,TEC-AC-10001590,technology,accessories,dell slim usb multimedia keyboard,75.0,3,0.0,18.0,0.24,2015
8080,US-2016-164945,2016-11-22,2016-11-27,Standard Class,CA-12055,Cathy Armstrong,Home Office,united states,New York City,New York,10009,east,OFF-BI-10001524,office supplies,binders,gbc premium transparent covers with diagonal lined pattern,134.272,8,0.2,46.9952,0.35,2016
8081,CA-2015-150714,2015-10-26,2015-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,united states,Springfield,Oregon,97477,west,OFF-LA-10001474,office supplies,labels,avery 477,146.544,6,0.2,47.6268,0.325,2015
8082,CA-2015-150714,2015-10-26,2015-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,united states,Springfield,Oregon,97477,west,OFF-PA-10001497,office supplies,paper,xerox 1914,131.904,3,0.2,47.8152,0.3625,2015
8083,CA-2015-150714,2015-10-26,2015-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,united states,Springfield,Oregon,97477,west,OFF-AP-10003287,office supplies,appliances,tripp lite tlp810net broadband surge for modem/fax,203.88,5,0.2,20.388,0.1,2015
8084,CA-2015-150714,2015-10-26,2015-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,united states,Springfield,Oregon,97477,west,OFF-BI-10002982,office supplies,binders,avery self-adhesive photo pockets for polaroid photos,14.301,7,0.7,-10.4874,-0.7333333333333333,2015
8085,CA-2015-150714,2015-10-26,2015-11-01,Standard Class,KH-16690,Kristen Hastings,Corporate,united states,Springfield,Oregon,97477,west,OFF-ST-10001809,office supplies,storage,fellowes officeware wire shelving,718.64,10,0.2,-161.694,-0.22499999999999998,2015
8086,CA-2016-105753,2016-10-20,2016-10-26,Standard Class,LC-16960,Lindsay Castell,Home Office,united states,Arlington,Virginia,22204,south,FUR-FU-10000246,furniture,furnishings,aluminum document frame,61.1,5,0.0,18.33,0.3,2016
8087,CA-2017-120894,2017-04-28,2017-05-02,Standard Class,JL-15130,Jack Lebron,Consumer,united states,Wilmington,North Carolina,28403,south,OFF-AP-10000252,office supplies,appliances,harmony hepa quiet air purifiers,28.08,3,0.2,5.265,0.1875,2017
8088,CA-2016-106621,2016-09-29,2016-10-01,Second Class,DM-12955,Dario Medina,Corporate,united states,Yuma,Arizona,85364,west,OFF-AR-10002375,office supplies,art,newell 351,10.496,4,0.2,1.1808,0.1125,2016
8089,CA-2015-107020,2015-07-10,2015-07-14,Standard Class,MV-18190,Mike Vittorini,Consumer,united states,San Bernardino,California,92404,west,OFF-BI-10003719,office supplies,binders,large capacity hanging post binders,39.92,2,0.2,12.974,0.325,2015
8090,US-2015-117492,2015-08-07,2015-08-09,First Class,NS-18640,Noel Staavos,Corporate,united states,Baltimore,Maryland,21215,east,OFF-AP-10001492,office supplies,appliances,"acco six-outlet power strip, 4' cord length",77.58,9,0.0,20.1708,0.26,2015
8091,CA-2014-101392,2014-12-07,2014-12-13,Standard Class,AS-10630,Ann Steele,Home Office,united states,Seattle,Washington,98103,west,OFF-ST-10000532,office supplies,storage,advantus rolling drawer organizers,269.36,7,0.0,70.0336,0.26,2014
8092,CA-2015-127502,2015-12-10,2015-12-14,Standard Class,MT-17815,Meg Tillman,Consumer,united states,San Francisco,California,94110,west,OFF-LA-10001613,office supplies,labels,avery file folder labels,5.76,2,0.0,2.8224,0.49000000000000005,2015
8093,CA-2017-143658,2017-11-08,2017-11-13,Second Class,SR-20425,Sharelle Roach,Home Office,united states,New York City,New York,10035,east,OFF-AR-10002818,office supplies,art,panasonic kp-310 heavy-duty electric pencil sharpener,109.9,5,0.0,32.97,0.3,2017
8094,CA-2017-133046,2017-07-27,2017-08-01,Second Class,DK-13375,Dennis Kane,Consumer,united states,Seattle,Washington,98115,west,FUR-FU-10001940,furniture,furnishings,staple-based wall hangings,23.88,3,0.0,10.5072,0.44,2017
8095,CA-2017-133046,2017-07-27,2017-08-01,Second Class,DK-13375,Dennis Kane,Consumer,united states,Seattle,Washington,98115,west,OFF-PA-10003883,office supplies,paper,"message book, phone, wirebound standard line memo, 2 3/4"" x 5""",26.2,4,0.0,12.052,0.46,2017
8096,CA-2017-133046,2017-07-27,2017-08-01,Second Class,DK-13375,Dennis Kane,Consumer,united states,Seattle,Washington,98115,west,OFF-PA-10002787,office supplies,paper,xerox 227,12.96,2,0.0,6.2208,0.4799999999999999,2017
8097,CA-2017-133046,2017-07-27,2017-08-01,Second Class,DK-13375,Dennis Kane,Consumer,united states,Seattle,Washington,98115,west,TEC-AC-10000991,technology,accessories,sony micro vault click 8 gb usb 2.0 flash drive,234.95,5,0.0,32.893,0.14,2017
8098,CA-2017-122798,2017-12-28,2018-01-01,Standard Class,SV-20935,Susan Vittorini,Consumer,united states,Albuquerque,New Mexico,87105,west,OFF-ST-10003058,office supplies,storage,eldon mobile mega data cart  mega stackable  add-on trays,118.25,5,0.0,34.2925,0.29,2017
8099,CA-2017-122798,2017-12-28,2018-01-01,Standard Class,SV-20935,Susan Vittorini,Consumer,united states,Albuquerque,New Mexico,87105,west,OFF-PA-10004239,office supplies,paper,xerox 1953,4.28,1,0.0,1.926,0.44999999999999996,2017
8100,CA-2016-169663,2016-03-10,2016-03-13,First Class,RH-19510,Rick Huthwaite,Home Office,united states,Los Angeles,California,90045,west,TEC-AC-10003038,technology,accessories,kingston digital datatraveler 16gb usb 2.0,26.85,3,0.0,5.1015,0.18999999999999997,2016
8101,CA-2016-169663,2016-03-10,2016-03-13,First Class,RH-19510,Rick Huthwaite,Home Office,united states,Los Angeles,California,90045,west,TEC-MA-10000984,technology,machines,okidata mb760 printer,3357.6,3,0.2,377.73,0.1125,2016
8102,CA-2015-149846,2015-05-22,2015-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,united states,Los Angeles,California,90045,west,OFF-LA-10004484,office supplies,labels,avery 476,8.26,2,0.0,3.7996,0.46,2015
8103,CA-2015-149846,2015-05-22,2015-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,united states,Los Angeles,California,90045,west,TEC-MA-10004002,technology,machines,zebra gx420t direct thermal/thermal transfer printer,2973.32,7,0.2,334.4985,0.11249999999999999,2015
8104,CA-2015-149846,2015-05-22,2015-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,united states,Los Angeles,California,90045,west,OFF-ST-10002406,office supplies,storage,pizazz global quick file,104.79,7,0.0,29.3412,0.27999999999999997,2015
8105,CA-2015-149846,2015-05-22,2015-05-26,Standard Class,SB-20185,Sarah Brown,Consumer,united states,Los Angeles,California,90045,west,TEC-PH-10003645,technology,phones,aastra 57i voip phone,775.728,6,0.2,58.1796,0.07500000000000001,2015
8106,CA-2017-159149,2017-02-17,2017-02-19,First Class,CR-12820,Cyra Reiten,Home Office,united states,Houston,Texas,77041,central,FUR-BO-10001601,furniture,bookcases,"sauder mission library with doors, fruitwood finish",89.0664,1,0.32,-17.0274,-0.19117647058823528,2017
8107,CA-2017-159149,2017-02-17,2017-02-19,First Class,CR-12820,Cyra Reiten,Home Office,united states,Houston,Texas,77041,central,OFF-AR-10000937,office supplies,art,"dixon ticonderoga core-lock colored pencils, 48-color set",175.44,6,0.2,52.632,0.3,2017
8108,CA-2017-159149,2017-02-17,2017-02-19,First Class,CR-12820,Cyra Reiten,Home Office,united states,Houston,Texas,77041,central,TEC-PH-10000038,technology,phones,jawbone mini jambox wireless bluetooth speaker,438.336,4,0.2,-87.6672,-0.19999999999999998,2017
8109,US-2017-167570,2017-12-08,2017-12-15,Standard Class,EG-13900,Emily Grady,Consumer,united states,Philadelphia,Pennsylvania,19140,east,FUR-CH-10003396,furniture,chairs,global deluxe steno chair,215.544,4,0.3,-58.5048,-0.2714285714285714,2017
8110,CA-2017-160122,2017-11-18,2017-11-23,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,united states,Chicago,Illinois,60623,central,OFF-EN-10002592,office supplies,envelopes,"peel & seel recycled catalog envelopes, brown",55.584,6,0.2,20.844,0.375,2017
8111,CA-2017-160122,2017-11-18,2017-11-23,Standard Class,RD-19930,Russell D'Ascenzo,Consumer,united states,Chicago,Illinois,60623,central,FUR-CH-10000422,furniture,chairs,global highback leather tilter in burgundy,127.386,2,0.3,-25.4772,-0.2,2017
8112,CA-2016-130393,2016-12-01,2016-12-03,Second Class,JM-15865,John Murray,Consumer,united states,San Angelo,Texas,76903,central,FUR-CH-10002647,furniture,chairs,"situations contoured folding chairs, 4/set",248.43,5,0.3,-17.745,-0.07142857142857142,2016
8113,CA-2016-130393,2016-12-01,2016-12-03,Second Class,JM-15865,John Murray,Consumer,united states,San Angelo,Texas,76903,central,OFF-AP-10004859,office supplies,appliances,acco 6 outlet guardian premium surge suppressor,11.648,4,0.8,-30.8672,-2.65,2016
8114,CA-2016-130393,2016-12-01,2016-12-03,Second Class,JM-15865,John Murray,Consumer,united states,San Angelo,Texas,76903,central,FUR-CH-10004477,furniture,chairs,"global push button manager's chair, indigo",85.246,2,0.3,-1.2178,-0.014285714285714287,2016
8115,CA-2017-144820,2017-10-03,2017-10-07,Second Class,LW-16825,Laurel Workman,Corporate,united states,Pasadena,Texas,77506,central,OFF-AR-10004817,office supplies,art,colorific watercolor pencils,20.64,5,0.2,2.322,0.1125,2017
8116,CA-2017-101014,2017-08-29,2017-09-04,Standard Class,RW-19540,Rick Wilson,Corporate,united states,Los Angeles,California,90049,west,FUR-FU-10003374,furniture,furnishings,electrix fluorescent magnifier lamps & weighted base,148.02,3,0.0,41.4456,0.27999999999999997,2017
8117,CA-2017-105543,2017-11-24,2017-11-24,Same Day,BG-11695,Brooke Gillingham,Corporate,united states,Garden City,Kansas,67846,central,OFF-ST-10003123,office supplies,storage,fellowes bases and tops for staxonsteel/high-stak systems,33.29,1,0.0,7.9896,0.24000000000000002,2017
8118,US-2017-113201,2017-06-30,2017-07-05,Standard Class,TT-21220,Thomas Thornton,Consumer,united states,Los Angeles,California,90045,west,OFF-PA-10000675,office supplies,paper,xerox 1919,204.95,5,0.0,100.4255,0.49000000000000005,2017
8119,US-2017-106551,2017-07-22,2017-07-27,Standard Class,EB-13930,Eric Barreto,Consumer,united states,Chicago,Illinois,60653,central,FUR-CH-10004997,furniture,chairs,hon every-day series multi-task chairs,526.344,4,0.3,-75.192,-0.14285714285714282,2017
8120,CA-2016-116722,2016-11-11,2016-11-16,Standard Class,LP-17080,Liz Pelletier,Consumer,united states,San Francisco,California,94110,west,FUR-FU-10001934,furniture,furnishings,magnifier swing arm lamp,41.96,2,0.0,10.9096,0.25999999999999995,2016
8121,CA-2016-116722,2016-11-11,2016-11-16,Standard Class,LP-17080,Liz Pelletier,Consumer,united states,San Francisco,California,94110,west,FUR-CH-10004997,furniture,chairs,hon every-day series multi-task chairs,451.152,3,0.2,0.0,0.0,2016
8122,CA-2016-116722,2016-11-11,2016-11-16,Standard Class,LP-17080,Liz Pelletier,Consumer,united states,San Francisco,California,94110,west,OFF-BI-10001890,office supplies,binders,avery poly binder pockets,31.504,11,0.2,11.0264,0.35000000000000003,2016
8123,CA-2014-138128,2014-12-09,2014-12-15,Standard Class,FP-14320,Frank Preis,Consumer,united states,Philadelphia,Pennsylvania,19134,east,OFF-EN-10002500,office supplies,envelopes,globe weis peel & seel first class envelopes,30.672,3,0.2,9.585,0.3125,2014
8124,CA-2014-138128,2014-12-09,2014-12-15,Standard Class,FP-14320,Frank Preis,Consumer,united states,Philadelphia,Pennsylvania,19134,east,TEC-CO-10001766,technology,copiers,canon pc940 copier,1079.976,4,0.4,125.9972,0.11666666666666665,2014
8125,US-2017-150070,2017-09-07,2017-09-12,Standard Class,JA-15970,Joseph Airdo,Consumer,united states,Modesto,California,95351,west,FUR-CH-10004860,furniture,chairs,global low back tilter chair,161.568,2,0.2,-28.2744,-0.175,2017
8126,CA-2015-137064,2015-02-06,2015-02-13,Standard Class,TS-21655,Trudy Schmidt,Consumer,united states,Houston,Texas,77070,central,OFF-BI-10002049,office supplies,binders,unikeep view case binders,2.934,3,0.8,-4.9878,-1.7,2015
8127,CA-2015-137064,2015-02-06,2015-02-13,Standard Class,TS-21655,Trudy Schmidt,Consumer,united states,Houston,Texas,77070,central,TEC-AC-10003499,technology,accessories,memorex mini travel drive 8 gb usb 2.0 flash drive,18.528,2,0.2,4.4004,0.23750000000000004,2015
8128,CA-2015-137064,2015-02-06,2015-02-13,Standard Class,TS-21655,Trudy Schmidt,Consumer,united states,Houston,Texas,77070,central,OFF-ST-10003470,office supplies,storage,"tennsco snap-together open shelving units, starter sets and add-on units",670.752,3,0.2,-125.766,-0.18750000000000003,2015
8129,CA-2017-157350,2017-08-26,2017-09-01,Standard Class,DP-13000,Darren Powers,Consumer,united states,Chicago,Illinois,60610,central,FUR-FU-10000222,furniture,furnishings,"seth thomas 16"" steel case clock",64.96,5,0.6,-43.848,-0.675,2017
8130,CA-2014-127866,2014-07-20,2014-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,united states,Riverside,California,92503,west,TEC-AC-10000023,technology,accessories,"maxell 74 minute cd-r spindle, 50/pack",41.94,2,0.0,15.0984,0.36000000000000004,2014
8131,CA-2014-127866,2014-07-20,2014-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,united states,Riverside,California,92503,west,OFF-PA-10003971,office supplies,paper,xerox 1965,11.96,2,0.0,5.8604,0.49,2014
8132,CA-2014-127866,2014-07-20,2014-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,united states,Riverside,California,92503,west,OFF-AR-10003481,office supplies,art,newell 348,13.12,4,0.0,3.8048,0.29000000000000004,2014
8133,CA-2014-127866,2014-07-20,2014-07-23,First Class,JD-15895,Jonathan Doherty,Corporate,united states,Riverside,California,92503,west,OFF-ST-10001490,office supplies,storage,"hot file 7-pocket, floor stand",535.41,3,0.0,160.623,0.3,2014
8134,CA-2015-131352,2015-10-08,2015-10-13,Standard Class,GH-14485,Gene Hale,Corporate,united states,Dallas,Texas,75081,central,FUR-FU-10003708,furniture,furnishings,"tenex traditional chairmats for medium pile carpet, standard lip, 36"" x 48""",72.78,3,0.6,-70.9605,-0.975,2015
8135,CA-2015-121776,2015-02-16,2015-02-21,Standard Class,RD-19585,Rob Dowd,Consumer,united states,Los Angeles,California,90008,west,OFF-PA-10001970,office supplies,paper,xerox 1881,36.84,3,0.0,17.3148,0.47000000000000003,2015
8136,CA-2015-121776,2015-02-16,2015-02-21,Standard Class,RD-19585,Rob Dowd,Consumer,united states,Los Angeles,California,90008,west,OFF-LA-10002762,office supplies,labels,avery 485,87.71,7,0.0,41.2237,0.47000000000000003,2015
8137,CA-2016-118073,2016-08-12,2016-08-16,Standard Class,CS-12490,Cindy Schnelling,Corporate,united states,Lakeland,Florida,33801,south,FUR-TA-10002533,furniture,tables,bpi conference tables,562.2925,7,0.45,-255.5875,-0.45454545454545453,2016
8138,CA-2014-103219,2014-11-09,2014-11-13,Standard Class,BF-11215,Benjamin Farhat,Home Office,united states,New York City,New York,10035,east,FUR-FU-10004091,furniture,furnishings,"eldon 200 class desk accessories, black",56.52,9,0.0,21.4776,0.37999999999999995,2014
8139,CA-2016-102561,2016-07-18,2016-07-22,Standard Class,NK-18490,Neil Knudson,Home Office,united states,Philadelphia,Pennsylvania,19140,east,OFF-AR-10001545,office supplies,art,newell 326,11.264,8,0.2,1.2672,0.11250000000000002,2016
8140,CA-2016-102561,2016-07-18,2016-07-22,Standard Class,NK-18490,Neil Knudson,Home Office,united states,Philadelphia,Pennsylvania,19140,east,OFF-ST-10001476,office supplies,storage,steel personal filing/posting tote,284.08,10,0.2,24.857,0.08750000000000001,2016
8141,CA-2016-102561,2016-07-18,2016-07-22,Standard Class,NK-18490,Neil Knudson,Home Office,united states,Philadelphia,Pennsylvania,19140,east,OFF-PA-10004971,office supplies,paper,xerox 196,18.496,4,0.2,6.7048,0.3625,2016
8142,CA-2016-100993,2016-02-05,2016-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,united states,San Diego,California,92037,west,OFF-LA-10003223,office supplies,labels,avery 508,14.73,3,0.0,7.2177,0.49,2016
8143,CA-2016-100993,2016-02-05,2016-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,united states,San Diego,California,92037,west,OFF-ST-10004340,office supplies,storage,"fellowes mobile file cart, black",186.54,3,0.0,50.3658,0.27,2016
8144,CA-2016-100993,2016-02-05,2016-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,united states,San Diego,California,92037,west,FUR-TA-10001095,furniture,tables,chromcraft round conference tables,557.728,4,0.2,6.9716,0.0125,2016
8145,CA-2016-100993,2016-02-05,2016-02-10,Standard Class,AZ-10750,Annie Zypern,Consumer,united states,San Diego,California,92037,west,TEC-PH-10001448,technology,phones,anker astro 15000mah usb portable charger,159.968,4,0.2,-31.9936,-0.2,2016
8146,US-2014-112949,2014-06-20,2014-06-27,Standard Class,Co-12640,Corey-Lock,Consumer,united states,Lawton,Oklahoma,73505,central,OFF-AP-10001005,office supplies,appliances,honeywell quietcare hepa air cleaner,471.9,6,0.0,155.727,0.33,2014
8147,US-2014-112949,2014-06-20,2014-06-27,Standard Class,Co-12640,Corey-Lock,Consumer,united states,Lawton,Oklahoma,73505,central,OFF-AR-10003469,office supplies,art,nontoxic chalk,3.52,2,0.0,1.6896,0.48,2014
8148,US-2017-146822,2017-06-09,2017-06-14,Standard Class,AG-10675,Anna Gayman,Consumer,united states,Salem,Virginia,24153,south,OFF-PA-10000249,office supplies,paper,easy-staple paper,49.12,4,0.0,23.0864,0.47000000000000003,2017
8149,US-2016-131058,2016-12-27,2016-12-31,Standard Class,EM-14140,Eugene Moren,Home Office,united states,Santa Ana,California,92704,west,OFF-LA-10001613,office supplies,labels,avery file folder labels,20.16,7,0.0,9.8784,0.48999999999999994,2016
8150,CA-2014-167997,2014-01-26,2014-01-29,First Class,CA-11965,Carol Adams,Corporate,united states,Rapid City,South Dakota,57701,central,OFF-BI-10001758,office supplies,binders,wilson jones 14 line acrylic coated pressboard data binders,10.68,2,0.0,5.0196,0.47,2014
8151,CA-2014-167997,2014-01-26,2014-01-29,First Class,CA-11965,Carol Adams,Corporate,united states,Rapid City,South Dakota,57701,central,FUR-BO-10004409,furniture,bookcases,"safco value mate series steel bookcases, baked enamel finish on steel, gray",141.96,2,0.0,39.7488,0.28,2014
8152,CA-2017-140151,2017-03-23,2017-03-25,First Class,RB-19360,Raymond Buch,Consumer,united states,Seattle,Washington,98115,west,OFF-ST-10001558,office supplies,storage,acco perma 4000 stacking storage drawers,32.48,2,0.0,4.872,0.15000000000000002,2017
8153,CA-2017-140151,2017-03-23,2017-03-25,First Class,RB-19360,Raymond Buch,Consumer,united states,Seattle,Washington,98115,west,OFF-PA-10002986,office supplies,paper,xerox 1898,20.04,3,0.0,9.6192,0.48,2017
8154,CA-2017-140151,2017-03-23,2017-03-25,First Class,RB-19360,Raymond Buch,Consumer,united states,Seattle,Washington,98115,west,TEC-CO-10004722,technology,copiers,canon imageclass 2200 advanced copier,13999.96,4,0.0,6719.9808,0.48000000000000004,2017
8155,US-2017-143770,2017-03-20,2017-03-24,Standard Class,RD-19720,Roger Demir,Consumer,united states,Middletown,Connecticut,6457,east,TEC-AC-10002842,technology,accessories,wd my passport ultra 2tb portable external hard drive,238.0,2,0.0,38.08,0.16,2017
8156,US-2017-143770,2017-03-20,2017-03-24,Standard Class,RD-19720,Roger Demir,Consumer,united states,Middletown,Connecticut,6457,east,OFF-PA-10001125,office supplies,paper,xerox 1988,61.96,2,0.0,27.882,0.45,2017
8157,CA-2016-131296,2016-10-04,2016-10-09,Standard Class,MS-17830,Melanie Seite,Consumer,united states,Baltimore,Maryland,21215,east,FUR-TA-10002622,furniture,tables,"bush andora conference table, maple/graphite gray finish",239.372,2,0.3,-23.9372,-0.09999999999999999,2016
8158,CA-2016-103464,2016-11-18,2016-11-22,Standard Class,PG-18820,Patrick Gardner,Consumer,united states,San Diego,California,92105,west,TEC-AC-10002842,technology,accessories,wd my passport ultra 2tb portable external hard drive,595.0,5,0.0,95.2,0.16,2016
8159,CA-2017-136238,2017-12-26,2018-01-01,Standard Class,KB-16240,Karen Bern,Corporate,united states,Odessa,Texas,79762,central,OFF-PA-10004285,office supplies,paper,xerox 1959,16.032,3,0.2,5.6112,0.35000000000000003,2017
8160,CA-2016-120803,2016-03-09,2016-03-13,Standard Class,RB-19465,Rick Bensley,Home Office,united states,Milford,Connecticut,6460,east,TEC-AC-10004469,technology,accessories,microsoft sculpt comfort mouse,199.75,5,0.0,87.89,0.44,2016
8161,CA-2016-134138,2016-02-16,2016-02-20,Standard Class,JD-15790,John Dryer,Consumer,united states,Belleville,New Jersey,7109,east,FUR-CH-10001545,furniture,chairs,hon comfortask task/swivel chairs,227.96,2,0.0,36.4736,0.15999999999999998,2016
8162,CA-2015-120915,2015-09-28,2015-10-03,Second Class,JJ-15445,Jennifer Jackson,Consumer,united states,New York City,New York,10035,east,OFF-AP-10002578,office supplies,appliances,"fellowes premier superior surge suppressor, 10-outlet, with phone and remote",293.52,6,0.0,76.3152,0.26,2015
8163,CA-2015-120915,2015-09-28,2015-10-03,Second Class,JJ-15445,Jennifer Jackson,Consumer,united states,New York City,New York,10035,east,TEC-PH-10003012,technology,phones,nortel meridian m3904 professional digital phone,307.98,2,0.0,89.3142,0.29,2015
8164,CA-2015-168207,2015-11-02,2015-11-06,Standard Class,LT-17110,Liz Thompson,Consumer,united states,San Diego,California,92105,west,FUR-FU-10004909,furniture,furnishings,contemporary wood/metal frame,96.96,6,0.0,33.936,0.35000000000000003,2015
8165,CA-2015-168207,2015-11-02,2015-11-06,Standard Class,LT-17110,Liz Thompson,Consumer,united states,San Diego,California,92105,west,OFF-BI-10001524,office supplies,binders,gbc premium transparent covers with diagonal lined pattern,117.488,7,0.2,41.1208,0.35000000000000003,2015
